time,Building 1,Building 2,Building 3,Building 4,Building 5,Building 6,Building 7,Building 8,Building 9,Building 10,Building 11,Building 12,Building 13,Building 14,Building 15,Building 16,Building 17,Building 18,Building 19,Building 20,Building 21,Building 22,Building 23,Building 24,Building 25,Building 26,Building 27,Building 28,Total,costData,Emissions,,GHI,Solar_Power,,,,Solar_Power_2,,"Solar Power (kW, 22 Panel)",
27,3.584311553,4.003921738,3.459059167,3.512417558,3.182964338,3.583008907,3.195166792,3.535503816,3.209616528,3.185747998,5.453255462,2.682532132,2.811687169,3.100694892,2.587330558,3.960339997,3.459007269,3.901366412,2.586983941,2.866087923,2.777200053,3.014447371,2.871171275,3.200946149,2.638932289,3.246055162,2.773157381,2.641302911,91.02421674,0.10388,0.563664,0.41592739,0,0,3.584311553,3.584311553,0.372338284,0,,0,
28,3.531558867,3.943120329,3.40769836,3.457436066,3.373689168,3.529474912,3.381044458,3.370798055,3.416996688,3.380074335,4.13097664,2.64723137,3.01256004,3.433571233,2.55037525,4.080536695,3.407989099,4.345606281,2.547845577,3.014721432,3.142290452,2.972360852,2.84392544,3.165177223,2.579868734,3.199364349,2.908538468,2.607703312,91.38253368,0.10388,0.559128,0.40961134,0,0,3.531558867,3.531558867,0.366858335,0,,0,
29,3.54827832,4.370809118,3.743182722,3.44247647,3.296167731,3.534618927,3.291896669,3.082630983,3.792474657,3.306949554,2.42837885,2.986403322,2.910381942,3.127571518,2.561854988,4.028543422,3.892873579,3.661012918,2.558442571,2.901843092,2.766715415,2.983402206,3.18723189,3.176583711,2.602458944,3.220729636,2.818188892,2.618577103,89.84067915,0.10388,0.688817,0.454039651,0,0,3.54827832,3.54827832,0.368595152,0,,0,
30,3.874491925,3.919814105,3.71655733,3.428788019,3.354987665,3.950610031,3.362241259,3.327522061,3.623808485,3.769514326,2.732909056,2.61992325,2.997513058,3.474255059,2.847938074,4.054606118,3.533468678,3.904827504,2.87044416,2.99115914,2.710552645,2.938436669,2.798224863,3.131402053,2.860358263,3.530157321,3.228864834,2.580636602,92.13401255,0.10388,0.699023,0.407190289,0,0,3.874491925,3.874491925,0.402482221,0,,0,
31,3.929510372,3.999957294,4.824577518,3.193444049,3.87303853,4.149819722,3.764531462,3.386993123,3.83066226,3.414538817,2.456560541,3.096590035,3.458143167,3.116072351,2.532446016,4.531598162,7.008099101,3.907450439,3.032102473,3.035665313,2.700636843,3.329376982,2.807943737,3.655671872,2.94595652,3.229000238,2.901403688,2.984672467,99.09646309,0.10388,0.708549,0.415515564,0,0,3.929510372,3.929510372,0.408197537,0,,0,
32,3.554018656,4.279956777,3.924290578,2.998468637,4.604975653,3.603714128,3.423418099,3.391474847,4.021601235,3.371382192,2.998052923,3.133275731,3.547425997,3.594818274,3.00408928,4.117692495,5.934032813,3.949030446,2.632699479,3.042284528,3.473631337,3.285882414,3.15589202,3.762182691,3.456933589,3.177267616,3.128935572,2.61153486,99.17896287,0.10388,0.708133,0.44460191,11,0.0701404,3.483878256,3.483878256,0.361905273,0.018458,,0.0812152,
33,3.577562715,4.713025046,3.522147225,2.958800032,3.520525658,3.449572162,3.19786051,3.23126204,3.457884816,3.111759347,2.205289211,2.808764549,3.563227623,3.599617428,2.984768094,3.735212741,4.038196472,3.509198551,2.529151469,2.828675281,5.057859143,3.093375953,2.94690948,3.615014627,3.095989413,3.194144935,3.560230705,2.990854614,94.09687984,0.10388,0.671505,0.489589042,164,1.0457296,2.531833115,2.531833115,0.263006824,0.275192,,1.2108448,
34,3.64086579,4.398103422,3.566064476,3.048350513,2.969898126,3.401875352,3.73137951,3.480884966,3.941601979,3.029499012,2.278914759,2.694120403,3.532073114,3.251430988,2.624357696,4.010150327,3.760747045,3.680343172,2.665889844,3.279013902,3.957403646,3.102915754,3.101060362,3.240743107,3.398564383,3.456523542,3.435524861,4.836322453,95.51462251,0.10388,0.594092,0.456874983,331,2.1105884,1.53027739,1.53027739,0.158965215,0.555418,,2.4438392,
35,3.447842242,3.745640954,3.8085569,3.064384813,2.969238542,3.502673026,3.94217411,2.792273014,3.195119098,3.451914767,2.277125495,2.703037517,2.823465981,2.964418094,2.545689159,3.091840911,3.797869616,3.605558665,4.463672875,3.233957923,2.992137159,3.06104696,4.022823629,3.516436898,5.967766248,3.227962207,2.205930928,3.565812143,93.98636987,0.10388,0.68311,0.389097182,458,2.9203912,0.527451042,0.527451042,0.054791614,0.768524,,3.3815056,
36,2.627941432,3.012829393,3.330855536,3.43801641,3.115455855,3.748788048,6.791102803,2.657636414,2.325139205,3.169675746,1.552177085,2.730680182,2.44193893,6.118813604,2.968481328,2.794718568,2.986576176,2.828323153,2.6798379,2.892341135,3.189329388,3.019942258,5.127344352,3.187189976,3.298949458,2.303119979,1.865083526,3.107184686,89.30947252,0.10388,0.711837,0.312972717,530,3.379492,-0.751550568,0,0,0.88934,,3.913096,
37,2.727522424,3.263693426,3.344048556,3.017797033,3.110126352,3.078393026,3.250558813,2.706787156,2.354822697,2.843084723,1.542324625,3.112440931,2.574033768,2.696169007,2.561945999,3.218314156,2.662228731,2.714405159,2.667145752,2.680190836,2.800064988,3.09650294,3.401369757,3.544893451,3.16997534,2.298479189,2.764790664,2.734285656,79.93639515,0.10388,0.602257,0.339032473,538,3.4305032,-0.702980776,0,0,0.902764,,3.9721616,
38,2.552360662,2.938607207,3.769783521,2.904540121,2.673065435,2.738590504,2.365180168,2.637460644,2.231909488,2.263486086,1.849359472,2.74577973,1.987004132,2.882507068,2.250736887,3.159743278,2.528704508,2.878372799,2.149975309,2.240849841,3.18300515,2.723337112,3.086940661,3.17627038,3.144962402,2.155447771,3.259620629,2.537566097,75.01516706,0.1394,0.342727,0.409641845,484,3.0861776,-0.533816938,0,0,0.812152,,3.5734688,
39,2.633177888,2.994965821,5.868697641,3.451382656,3.099802116,2.644796949,2.718068374,2.324693893,2.76693512,2.291128423,2.052810058,2.427828416,2.99768463,2.364656384,2.563471496,2.843483867,2.974192798,3.115868361,2.425139547,2.47843595,3.705478759,3.054406693,3.004338278,3.196860658,2.709500713,2.28773231,2.928632566,3.17540565,81.09957602,0.1394,0.321975,0.417498235,374,2.3847736,0.248404288,0.248404288,0.034627558,0.627572,,2.7613168,
40,2.58477572,2.942160761,2.975852585,3.728691255,2.594858616,2.944453805,3.420291599,2.789999691,3.23102904,2.666648945,1.630939237,2.438787961,2.826460747,2.712795407,2.434925701,2.825664951,3.550395479,2.829721816,2.264394867,2.464487245,3.252479611,3.138687775,3.323000016,3.160304481,2.583606259,2.345520409,1.952951691,2.766412823,78.38029849,0.17493,0.562945,0.514672182,219,1.3964316,1.18834412,1.18834412,0.207877037,0.367482,,1.6169208,
41,3.275358736,3.659556507,4.075975419,3.112584386,2.993135872,3.44417869,3.421234765,3.148262039,2.955393943,3.144450398,1.765736257,2.6645898,2.509646454,3.254473431,3.073957913,3.118144092,3.429034099,5.448201866,2.97862422,2.254345373,3.148860442,3.350661871,3.847763358,3.391964781,2.723549791,3.591002429,2.070431628,3.270287326,89.12140589,0.17493,0.591371,0.64016622,45,0.286938,2.988420736,2.988420736,0.522764439,0.07551,,0.332244,
42,4.147849714,5.194499031,4.00889391,3.145087428,3.896739976,3.610235436,3.16884067,3.580215512,2.771062443,2.793754719,2.292982314,2.881935306,2.459629529,2.828591972,2.79476233,3.340313464,3.050098741,5.324114908,2.895234319,2.859115636,3.328898384,3.10258179,3.095495602,4.149930377,3.213170418,3.148214828,3.004444757,3.617675415,93.70436893,0.17493,0.593412,0.908673715,0,0,4.147849714,4.147849714,0.72558335,0,,0,
43,3.982423648,4.725415617,3.846399662,3.233999597,3.864728175,3.802809822,3.57310535,3.869291314,3.129308832,3.541280922,2.605952919,3.564327322,2.680122904,3.319827855,2.796972333,4.135047473,3.35738886,3.8460511,3.18198262,3.561232278,2.99268824,3.604037155,3.610322874,5.026588749,3.927200737,3.033953608,3.122941425,3.352578214,99.2879796,0.17493,0.603277,0.826616954,0,0,3.982423648,3.982423648,0.696645369,0,,0,
44,3.694869919,4.355195873,4.372305115,4.16254545,3.422284942,4.186948532,3.651831981,3.594483703,4.31748546,3.663658075,2.799272988,3.148824362,3.036312604,3.267671797,2.747740336,4.13606011,3.940135481,4.544784211,3.095259648,3.355341909,2.833202123,3.625514964,3.171901616,3.901669419,3.476673503,3.787473054,3.330976362,2.805611167,100.4260347,0.10388,0.599157,0.452417747,0,0,3.694869919,3.694869919,0.383823087,0,,0,
45,4.026319724,4.143530455,3.925807223,3.869000465,3.900390045,4.303487307,4.900152509,3.471147034,7.259803989,3.742386009,2.543946668,3.132983951,3.187462585,3.66713835,2.72260731,4.122371109,3.558377523,5.249583385,2.681852518,3.389184762,3.184602423,3.299880513,3.107101084,3.394987117,3.213377461,3.843684709,3.050750342,3.17732915,104.0692457,0.10388,0.609023,0.430429944,0,0,4.026319724,4.026319724,0.418254093,0,,0,
46,4.575720599,3.929782359,3.493561337,4.217595687,3.600327091,4.010298536,3.86171844,3.834120284,6.419245399,3.568182729,2.744122679,2.74898571,3.150888306,3.542259034,3.022652086,4.553703974,3.518150751,5.133192609,2.977982204,3.602745068,2.870906077,3.087975199,2.87260843,3.241275828,2.955828123,3.726821488,2.804415194,2.82105349,100.8861187,0.10388,0.595264,0.408225791,0,0,4.575720599,4.575720599,0.475325856,0,,0,
47,3.396719767,3.695525783,3.73469134,4.445535649,3.237721747,3.356738562,3.75452719,3.523018984,3.271741781,3.548260118,2.532565637,2.950008348,3.348163021,2.990488485,2.538834193,4.702725035,3.264787156,5.645082659,2.436543348,2.883205459,2.723287591,3.221217202,3.153036289,3.428465575,2.443202766,3.431152871,3.270932751,2.526796509,93.45497581,0.10388,0.574323,0.383891218,0,0,3.396719767,3.396719767,0.352851249,0,,0,
48,3.773251931,3.689731677,3.282360464,2.813553883,3.190372477,3.321254362,3.392627625,3.293399866,3.213738706,3.183211516,2.300599875,2.498630532,2.877560438,2.910058162,2.865462257,4.03534133,3.209639405,5.164602846,2.412323608,3.306468889,3.051183659,2.792755859,3.12138228,2.995265878,2.41766765,2.994579681,3.007672799,2.442091564,87.55678922,0.10388,0.561056,0.383289327,0,0,3.773251931,3.773251931,0.391965411,0,,0,
49,3.605556367,3.619725301,3.132892803,3.170061604,3.110818794,3.245682618,3.10162709,3.669442713,3.509979516,3.123680447,2.237422539,2.454450155,2.816829931,2.852867593,2.426180906,3.775074249,3.14455514,4.834815791,2.347407785,2.85129519,2.702786965,2.744419265,2.625779933,2.940067818,2.37172221,2.929346475,2.699124165,2.407720599,84.45133396,0.10388,0.557389,0.376017064,0,0,3.605556367,3.605556367,0.374545195,0,,0,
50,3.259604439,3.962150633,3.108063019,2.906858233,3.105269225,3.229645215,3.091796942,4.807261677,3.131129277,3.100751139,2.593742806,2.431987955,2.775776634,3.245224961,2.351702188,3.75293587,3.142184031,4.783248391,2.745988293,2.775286338,2.51498961,2.723795588,2.603574201,3.338002159,2.37107223,2.919072185,2.672414884,2.401493898,85.84502202,0.10388,0.562681,0.411588208,0,0,3.259604439,3.259604439,0.338607709,0,,0,
51,3.209315315,3.584155998,3.097120893,2.735339676,3.092773609,3.202768663,3.069584745,3.078187841,3.106164507,3.087291067,2.225751703,2.423051922,2.764528482,2.831095476,2.317343658,3.707548732,3.11518625,4.744865154,2.524141902,2.727301348,2.482876135,2.712162015,2.57936901,2.957319809,2.352685893,2.906115746,2.651981846,2.385783312,81.67181071,0.10388,0.561358,0.372322125,0,0,3.209315315,3.209315315,0.333383675,0,,0,
52,3.144028307,3.509105253,3.031043238,2.666580852,3.025555113,3.140358761,3.020536085,3.37588238,3.029105008,3.017409513,2.191538197,2.369642124,3.058241796,3.196421002,2.278113773,3.633365282,3.372818416,4.652879629,2.265813623,2.684950308,2.438572681,2.653661324,2.533653147,2.844697436,2.305340296,2.846605603,2.598498192,2.337837916,81.22225525,0.10388,0.661791,0.364525854,0,0,3.144028307,3.144028307,0.326601661,0,,0,
53,3.09238563,3.448049945,2.981848798,2.626937183,2.960696162,3.085242606,2.957944529,2.948763747,2.987001942,2.978400357,2.132486231,2.750370717,3.604277128,2.966239703,2.588283355,3.582215578,2.994967731,4.920290004,2.710926239,2.643842009,2.399731331,2.964563159,2.491131608,2.786656776,2.266073388,3.464747919,2.544654691,2.639629444,82.51835791,0.10388,0.695432,0.358183428,0,0,3.09238563,3.09238563,0.321237019,0,,0,
54,3.494538172,3.858123707,2.964570432,2.613659204,3.328877102,3.068736515,2.942334731,2.928748126,2.966861877,3.382905049,3.255956047,3.284645015,2.655692815,2.724504446,2.629350029,3.568331564,3.570602352,4.55346914,2.225194197,2.637722166,2.388536724,2.595008295,2.479151837,2.778165812,2.253873046,3.423889805,2.531214529,2.288001947,83.39266468,0.10388,0.705184,0.400781891,0,0,3.494538172,3.494538172,0.363012625,0,,0,
55,3.422402769,4.098373125,2.948093377,2.968547283,3.060300563,3.509174024,3.275880318,3.307295826,3.375848026,3.315045214,2.882093874,2.793456235,2.657402572,6.080392414,2.299579689,3.563476693,3.501279086,4.570038205,2.269896359,2.633838197,2.947290554,2.579513065,3.119427761,2.760647716,2.241056513,3.261644696,2.516302316,2.317950163,88.27624664,0.10388,0.70783,0.425739,0,0,3.422402769,3.422402769,0.3555192,0,,0,
56,3.099684592,4.093877573,2.989620091,3.069702554,3.163216567,3.47036842,3.437847277,3.445966434,3.378236146,3.477360156,2.649743504,2.791223114,3.120355986,5.414968273,2.75975854,4.038037287,4.145328266,5.221300988,2.276122438,2.682798245,2.956501678,2.601508397,3.058496939,3.272001389,2.791631535,3.125630297,3.013685776,2.412645437,91.9576179,0.10388,0.596851,0.425272002,11,0.0701404,3.029544192,3.029544192,0.314709051,0.018458,,0.0812152,
57,3.312219742,4.152616454,4.040443155,6.084193008,3.103605571,3.207089872,3.308708578,4.462712004,3.208973066,3.421540346,2.672375318,2.882901294,2.845065042,3.090599976,2.447662037,3.979353772,3.228022399,5.316682452,2.463973753,3.158602494,3.038840812,2.825781168,2.650277728,3.378153304,2.787561609,3.007574309,2.717594103,2.443304472,93.23642784,0.10388,0.593487,0.431373797,164,1.0457296,2.266490142,2.266490142,0.235442996,0.275192,,1.2108448,
58,3.65856134,4.096940606,6.77415622,3.209744803,3.196332329,3.218311292,3.193150414,3.864722976,3.675031306,3.136839352,3.651253163,3.188363229,4.086639562,3.284921698,2.328623139,3.854311277,3.188112977,4.964570952,2.842124909,2.896098112,3.005381269,2.846985843,2.728172245,4.235829646,2.484423935,3.312973583,2.755428083,2.462655452,96.14065971,0.10388,0.593072,0.42559019,332,2.1169648,1.54159654,1.54159654,0.160141049,0.557096,,2.4512224,
59,3.766329382,3.728674724,6.440297223,2.818243251,3.540762306,3.33200889,7.291061811,4.186479718,3.687925212,3.588690814,5.298062643,2.55882794,3.917521657,2.998037979,2.347463651,3.900457924,3.237935285,4.978228161,2.87162604,3.27421537,2.672317383,2.892682417,3.166581399,3.444649547,2.846441836,3.295720118,2.780128168,2.496956949,101.3583278,0.10388,0.594319,0.38733473,459,2.9267676,0.839561782,0.839561782,0.087213678,0.770202,,3.3888888,
60,3.515747123,4.149843509,3.295978195,2.858419728,3.183254069,3.422444678,4.573859253,3.299964983,3.311388861,4.318245786,2.337185413,2.514017214,3.165778716,2.936374419,3.014627244,4.286533529,3.680089604,4.593647159,2.485207097,3.064036287,3.084928869,2.91403627,3.206457429,3.438376512,2.814480431,2.98539578,3.414982602,3.376734177,93.24203494,0.10388,0.579728,0.431085744,532,3.3922448,0.123502323,0.123502323,0.012829421,0.892696,,3.9278624,
61,3.418672566,4.207626455,3.276754532,2.890074754,3.294294358,3.488648465,3.496993608,3.382830534,3.811329701,3.79375741,2.730437739,2.939474021,2.958587578,2.979714479,2.775854908,4.364199883,3.331918082,4.257135611,2.98326531,3.026764193,3.022439487,3.28866465,2.774164166,3.008546772,2.511913935,3.084507708,3.878694388,2.61945436,91.59671965,0.10388,0.57077,0.437088236,543,3.4623852,-0.043712634,0,0,0.911154,,4.0090776,
62,3.387664147,4.196106365,3.283418279,2.883852309,3.254585853,3.465016156,3.256954616,3.456037348,3.998271011,3.245315153,2.371966387,2.54556977,2.918602873,2.97421467,2.462026677,3.937794313,3.715097727,3.951177622,2.543370236,2.981642992,2.571387013,2.966923867,2.754623256,3.396248846,2.914021283,3.006291837,3.499403421,3.009659732,88.94724376,0.1394,0.601047,0.584937227,480,3.060672,0.326992147,0.326992147,0.045582705,0.80544,,3.543936,
63,3.397895058,3.930345478,3.76057705,3.335468773,3.687033373,3.474073411,3.292033335,5.124325107,3.510002589,3.32777436,2.415973178,2.589728039,2.982898657,3.034066322,2.486543993,4.052878254,3.348374056,3.429106341,2.518510827,4.141853344,3.021245674,3.787703312,3.157338072,3.499565474,3.420594662,3.080650293,3.69141513,2.574811116,94.07278528,0.1394,0.594054,0.54789016,339,2.1615996,1.236295458,1.236295458,0.172339587,0.568842,,2.5029048,
64,3.803851209,4.425098256,3.579912024,3.251645134,3.330489454,3.860019157,3.693680166,3.670530647,4.080222352,3.753010002,2.405045571,2.699481162,2.98557878,3.037926641,2.713262205,3.989068185,3.652069175,3.470172087,2.997101904,3.864279839,3.244254031,3.256565465,2.868564144,3.431937989,3.29411467,3.075380912,3.161832535,2.941086642,94.53618034,0.17493,0.560073,0.774082438,222,1.4155608,2.388290409,2.388290409,0.417783641,0.372516,,1.6390704,
65,3.695141396,4.639090973,3.519117437,2.914228213,3.372443928,3.514837544,3.224902894,4.022622304,4.936158994,3.378742732,2.82123952,3.451169754,4.097497535,3.379215032,2.971114331,4.382186581,3.551940861,4.023493631,5.607580249,3.305397314,7.284966606,3.981412418,4.359807386,3.520136138,2.987941127,3.124100754,3.142478111,2.990008964,106.1989727,0.17493,0.566839,0.811516184,52,0.3315728,3.363568596,3.363568596,0.588389054,0.087256,,0.3839264,
66,3.460735441,4.424795271,6.62734284,2.925230794,4.4789893,3.558061807,3.325378674,5.085583804,3.837498667,3.773775124,2.854907842,3.076815992,3.211878847,3.238144798,2.610586844,4.339581487,3.357436847,4.231989251,2.92238356,3.04942547,7.326328705,3.477071156,3.443285076,3.107901188,3.042123642,3.148994421,2.939390996,2.689557118,103.565195,0.17493,0.563437,0.774029437,0,0,3.460735441,3.460735441,0.605386451,0,,0,
67,3.452331811,4.167762419,3.879000136,3.132932735,3.580907947,3.559540375,3.630406701,3.676725399,3.861760379,3.919661637,2.521039982,2.937495304,3.088912505,7.094966289,3.045029397,4.284747803,3.34819573,4.778721505,2.668967091,3.04403352,3.30728901,3.033071204,3.02239737,2.979278135,3.16031606,3.632814043,3.204465811,3.207016951,99.21978725,0.17493,0.618359,0.72906668,0,0,3.452331811,3.452331811,0.603916404,0,,0,
68,4.21451035,4.513528154,4.201874666,6.131379302,3.383198594,4.017768036,4.857027164,3.545933186,4.31756513,3.810311479,2.523453551,3.065114669,3.094698091,5.770995478,2.664387559,4.498354955,3.922194038,5.202967987,3.094358073,3.50918839,3.313021905,3.067664567,2.953776368,3.698782876,3.073781413,3.819950519,3.410820253,2.824269526,106.5008763,0.10388,0.593109,0.468865305,0,0,4.21451035,4.21451035,0.437803335,0,,0,
69,4.071871097,4.440663441,4.479311363,3.692879635,3.833880367,5.09049408,3.640640325,3.47858085,4.352404921,3.568970907,3.061419413,3.177960472,3.0758171,3.531681608,3.043940694,4.179649584,3.792244806,7.235948882,2.838851121,3.058334435,3.278239272,3.012379009,2.807783484,3.530421099,3.033998089,3.781534162,3.017012052,3.195482664,103.3023949,0.10388,0.603882,0.461296118,0,0,4.071871097,4.071871097,0.42298597,0,,0,
70,3.922287838,4.287764943,3.719697913,2.898297807,3.576580847,5.007247629,3.375380539,3.857188284,3.857457732,6.120231163,2.974143874,2.658333475,3.460796861,3.390386849,2.878778202,4.131406783,3.425682352,5.446942576,2.470583878,3.082152067,3.125894431,3.303997703,3.153030152,3.192664284,2.731864888,3.468308855,3.391745162,2.63531755,99.54416463,0.10388,0.628225,0.445413022,0,0,3.922287838,3.922287838,0.407447261,0,,0,
71,3.734341766,3.835521673,3.668320343,3.272953424,3.338868664,3.593746002,3.7251641,3.712053421,3.34541694,3.222414625,2.394164903,2.615988356,3.385934218,2.965420451,2.532884767,3.936695204,3.764588162,5.125473334,2.425636784,2.963855558,3.012449258,3.280042731,2.689930745,3.45600539,2.415373089,3.159306093,3.177337834,2.538841152,91.28872899,0.10388,0.607435,0.398433991,0,0,3.734341766,3.734341766,0.387923423,0,,0,
72,3.35208757,4.16509701,3.266702673,3.119163234,3.261280835,3.376112202,3.416006634,3.636815625,3.278881401,3.219061484,3.097819502,2.526394401,2.945931141,2.914518862,2.42940827,3.947915117,3.3059207,4.308232189,2.383721092,4.62858811,2.986056084,2.974960226,2.696407941,3.049613926,2.414244198,3.079313514,2.815703626,2.500649678,89.09660724,0.10388,0.563323,0.432670277,0,0,3.35208757,3.35208757,0.348214857,0,,0,
73,3.349751129,3.719323234,3.232464936,2.836517978,3.230438253,5.057311891,3.227733112,3.233375289,3.269398442,3.212039574,2.330730281,2.502725998,2.910048193,2.916327258,2.392219158,4.279800018,3.24305016,4.531916346,2.382327827,2.91707265,2.807502938,2.788453438,2.675376616,2.977922777,2.414054941,3.039802357,2.7784517,2.471927434,86.72806393,0.10388,0.560942,0.386363298,0,0,3.349751129,3.349751129,0.347972147,0,,0,
74,3.352142061,3.729424675,3.206070647,2.810194082,3.234448639,5.799853847,3.204644663,3.225157434,3.621288978,3.222551331,2.346300737,2.496706248,2.885012296,2.924370697,2.394319083,3.924011583,3.219009567,4.462372517,2.757988315,2.906759421,2.536139981,2.780107162,3.035583836,2.959950125,2.416387474,3.044541331,2.781298046,2.88186754,88.15850232,0.10388,0.568124,0.387412635,0,0,3.352142061,3.352142061,0.348220517,0,,0,
75,3.709154837,3.706239871,3.213594412,2.805958677,3.231982161,3.337454399,3.212506712,3.217439904,3.254276536,3.220567196,2.342180685,2.495720542,2.89067655,2.92568218,2.392176882,3.914369905,3.230910421,4.632671177,2.392498421,3.301734715,2.527476483,2.779210744,2.674206106,2.965883346,2.415297366,3.041278737,2.781888002,2.619656161,85.23269313,0.10388,0.566499,0.385004198,0,0,3.709154837,3.709154837,0.385307004,0,,0,
76,3.360137282,3.916221655,3.22425855,2.80325154,3.243268197,3.744280955,3.222996487,3.23553526,3.267476014,3.234754683,2.774272996,2.512615954,2.897377242,2.938391878,2.399098834,3.906014835,3.234664741,4.547716231,2.397224535,2.976797361,2.938977986,2.789556085,2.681427434,2.973102464,2.423154817,3.46062516,2.792229687,2.468051597,86.36348046,0.10388,0.660884,0.406817106,0,0,3.360137282,3.360137282,0.349051061,0,,0,
77,3.325821478,4.151143341,3.196120893,2.768061569,3.194618853,3.65716292,3.458250198,3.186126791,3.200576259,3.200382627,2.567343118,2.466738964,3.281882166,2.898326282,2.703741024,3.850106916,3.191720662,4.972504552,2.339968647,2.847052836,2.930840106,2.753022769,2.63057447,2.936570007,2.391569727,3.434116907,2.751530594,2.419432328,86.70530701,0.10388,0.702085,0.43122077,0,0,3.325821478,3.325821478,0.345486335,0,,0,
78,3.326753881,3.693705083,3.215866165,3.216121347,3.206325009,3.480497375,6.64030465,3.575531758,3.228673645,3.455634983,2.34386799,2.474052151,3.23254509,3.23851912,2.396927867,3.858821161,3.61927029,4.936359447,2.541472326,2.83814755,2.926433453,3.181591938,2.671049271,3.358487355,2.615558911,3.339427313,2.762060517,2.430814005,91.80481965,0.10388,0.594659,0.383702084,0,0,3.326753881,3.326753881,0.345583193,0,,0,
79,3.347549028,4.1017234,3.679987584,2.933038762,3.556543637,4.038747009,4.460364808,3.219936392,3.213479991,3.381185191,2.752091637,2.926683694,2.887752938,2.903141895,2.915746796,3.848810141,3.49803597,5.027611565,2.566488391,2.840088086,3.008372219,3.16387412,2.998008013,4.186363544,4.540867717,3.067929269,3.21695479,2.893372618,95.1747492,0.10388,0.585474,0.426087027,0,0,3.347549028,3.347549028,0.347743393,0,,0,
80,3.744206402,3.955383838,3.684000631,2.810557355,3.211557182,3.476080711,3.624667576,3.510357976,3.649317948,3.266378899,5.378497649,2.900763158,3.302092492,2.881282491,2.459495267,4.329888925,3.280060999,5.421012975,2.383889416,3.327241077,2.609261898,3.151873105,3.179231654,3.063027628,3.128155361,3.567290527,3.186078412,2.814065416,95.29571697,0.10388,0.588309,0.410885273,6,0.0382584,3.705948002,3.705948002,0.384973878,0.010068,,0.0442992,
81,3.864449794,3.829829618,3.738138308,3.242753551,3.782850416,3.358434352,3.774708116,3.933440443,3.562127051,3.677892282,3.893775522,2.629570659,3.401050728,4.147315971,2.413555643,4.108562366,3.76959035,5.379411702,3.011215206,4.374744794,2.533169415,6.180071921,3.173212893,2.986170996,3.847628296,3.397448854,3.326028588,3.016770191,102.353918,0.10388,0.580371,0.397842701,77,0.4909828,3.373466994,3.373466994,0.350435751,0.129206,,0.5685064,
82,3.840701097,3.799686923,3.703836117,2.918334742,3.394081747,3.60217103,3.80214777,3.837324113,3.344866433,3.376442611,2.83586354,3.323231639,3.457825316,3.122155821,2.42312876,4.526469982,3.632516064,3.904350585,2.683475851,3.040493101,2.967449706,3.516490774,3.092843569,3.017651796,5.125069001,3.614931649,3.297766415,2.947767124,96.14907328,0.10388,0.57901,0.394711478,251,1.6004764,2.240224697,2.240224697,0.232714542,0.421178,,1.8531832,
83,4.034341002,3.787588114,3.322105429,3.300430491,3.347853156,4.183425667,3.735726298,3.42653218,3.301223494,3.769206938,2.614195068,3.068164676,3.229390277,3.521032522,2.420530057,4.411501723,3.285651238,4.440445542,2.526450583,3.342812225,2.697920906,2.898761495,2.77911761,3.009047234,3.185500543,3.593303435,2.893017462,2.539725341,92.66500071,0.10388,0.652379,0.393454653,423,2.6972172,1.337123802,1.337123802,0.138900421,0.709794,,3.1230936,
84,4.32038007,4.279981593,3.814142814,3.376649611,3.755866488,3.692326757,3.797761027,3.560741939,3.671233184,3.657710411,2.271646282,3.209540192,3.086503791,3.620428677,2.484078708,4.219478074,3.425839836,3.66882934,3.096300485,3.118937524,2.629921628,3.402245685,3.177959981,3.08651259,3.038538992,3.395048572,2.68735589,2.530876797,94.07683694,0.10388,0.426641,0.444604488,454,2.8948856,1.42549447,1.42549447,0.148080366,0.761812,,3.3519728,
85,4.777647258,3.974376101,3.690393101,3.405813346,3.580401412,3.618755013,3.721678994,3.931577429,3.418782641,3.389640309,2.412023189,3.983441954,3.460150837,3.510811241,2.844423599,4.191977157,3.83866518,3.360489374,3.770826389,2.714619121,2.619066563,3.358577557,3.289302197,3.089948826,2.999884957,3.150092647,2.856069794,3.001943011,95.9613792,0.10388,0.625617,0.412858189,450,2.86938,1.908267258,1.908267258,0.198230803,0.7551,,3.32244,
86,4.919765966,3.565169373,3.396901666,3.067451927,2.659831225,3.574096092,3.353960432,3.313954719,2.582105469,2.651917721,2.33910911,2.706282233,3.075723403,3.210805881,2.508701419,3.312053818,3.474867838,3.580781451,3.550023333,2.661126642,3.138875114,2.971947451,2.797315803,3.534745565,3.041775111,3.018422889,2.626961958,2.975430638,87.61010425,0.1394,0.478691,0.496984611,384,2.4485376,2.471228366,2.471228366,0.344489234,0.644352,,2.8351488,
87,3.31941441,3.479853632,3.368993784,2.996981294,2.321484897,3.146153107,2.685102068,2.602961765,2.420724791,2.322640002,2.389769671,2.720823762,2.118018029,2.59308819,2.526814568,3.331861622,3.079330604,3.48563054,2.995208643,2.413611615,2.783904273,2.97512994,3.2611135,3.215714734,3.605293075,2.860401483,2.425172482,2.583143926,80.02834041,0.1394,0.423353,0.485091596,147,0.9373308,2.38208361,2.38208361,0.332062455,0.246666,,1.0853304,
